term,group1,group2,estimate,p.adj,p.adj.signif
interaction_var:strain,100.5e-06:GFC0155,0.0:GFC0166,0.12360688574600623,1.99e-6,****
interaction_var:strain,100.5e-06:GFC0155,100.0:GFC0166,0.10570673330996908,2.29e-4,***
interaction_var:strain,100.5e-06:GFC0155,0.5e-06:GFC0166,0.07727548803784073,0.0865,ns
interaction_var:strain,100.5e-06:GFC0155,100.5e-06:GFC0166,0.05937072852310332,0.673,ns
interaction_var:strain,100.5e-06:GFC0155,0.0:GFC0167,0.11074468124567788,6.4e-5,****
interaction_var:strain,100.5e-06:GFC0155,100.0:GFC0167,-0.034061058027860164,1,ns
interaction_var:strain,100.5e-06:GFC0155,0.5e-06:GFC0167,0.09404487438621909,0.00348,**
interaction_var:strain,100.5e-06:GFC0155,100.5e-06:GFC0167,-0.04284059018364719,0.997,ns
interaction_var:strain,100.5e-06:GFC0155,0.0:GFC0220,0.11957434697832128,4.72e-10,****
interaction_var:strain,100.5e-06:GFC0155,100.0:GFC0220,-0.02307812561843192,1,ns
interaction_var:strain,100.5e-06:GFC0155,0.5e-06:GFC0220,0.10316877542790129,4.25e-4,***
interaction_var:strain,100.5e-06:GFC0155,100.5e-06:GFC0220,-0.040909403385153295,0.999,ns
interaction_var:strain,100.5e-06:GFC0155,0.0:SV01,0.15394841311736576,5.49e-13,****
interaction_var:strain,100.5e-06:GFC0155,100.0:SV01,0.1343923166250218,1.48e-12,****
interaction_var:strain,100.5e-06:GFC0155,0.5e-06:SV01,0.12394423467099411,1.81e-6,****
interaction_var:strain,100.5e-06:GFC0155,100.5e-06:SV01,0.09190111142043769,0.00552,**
interaction_var:strain,0.0:GFC0156,100.0:GFC0156,-0.09974833575101033,9.58e-4,***
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0156,-0.02109979038341414,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0156,-0.10032371309460619,8.37e-4,***
interaction_var:strain,0.0:GFC0156,0.0:GFC0157,-0.004654455439524419,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0157,-0.19484491672539747,3.75e-11,****
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0157,-0.14418836512970468,4.4e-9,****
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0157,-0.1827815141709861,5.61e-13,****
interaction_var:strain,0.0:GFC0156,0.0:GFC0158,0.014710393931169796,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0158,3.66957489107006e-4,1,ns
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0158,0.02086876558318765,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0158,-0.032912146887413535,1,ns
interaction_var:strain,0.0:GFC0156,0.0:GFC0159,-0.010641946961599508,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0159,-0.00267261809210112,1,ns
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0159,-0.14479561530101923,3.64e-9,****
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0159,-0.05250894630467007,0.905,ns
interaction_var:strain,0.0:GFC0156,0.0:GFC0160,0.01829927410507351,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0160,-0.11072008384682543,6.45e-5,****
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0160,-0.09823037125198439,0.00136,**
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0160,-0.16184648284114714,1.54e-11,****
interaction_var:strain,0.0:GFC0156,0.0:GFC0161,0.01616547479239913,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0161,-0.2290100138981213,3.93e-14,****
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0161,-0.008680795412232795,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0161,-0.23647501265428372,0,****
interaction_var:strain,0.0:GFC0156,0.0:GFC0162,0.04037782069271137,0.999,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0162,-0.07918866854824405,0.0631,ns
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0162,0.06236132486420312,0.543,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0162,-0.07575680457190762,0.11,ns
interaction_var:strain,0.0:GFC0156,0.0:GFC0163,0.03828488933816385,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0163,-0.058450297214775376,0.712,ns
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0163,0.044367963297184426,0.994,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0163,-0.022534073210362354,1,ns
interaction_var:strain,0.0:GFC0156,0.0:GFC0164,-0.00903338735882106,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0164,-0.1588676566094257,4.04e-11,****
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0164,-0.10055624888095152,7.93e-4,***
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0164,-0.185427191722399,5.61e-13,****
interaction_var:strain,0.0:GFC0156,0.0:GFC0165,0.04688448139857962,0.982,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0165,0.010616925149863066,1,ns
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0165,0.0019552619584747577,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0165,-0.03802818844914638,1,ns
interaction_var:strain,0.0:GFC0156,0.0:GFC0166,0.017730072440524963,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0166,-1.700799955121901e-4,1,ns
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0166,-0.02860132526764053,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0166,-0.04650608478237794,0.985,ns
interaction_var:strain,0.0:GFC0156,0.0:GFC0167,0.004867867940196613,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0167,-0.13993787133334143,1.63e-8,****
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0167,-0.01183193891926218,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0167,-0.14871740348912846,1.06e-9,****
interaction_var:strain,0.0:GFC0156,0.0:GFC0220,0.013697533672840018,1,ns
interaction_var:strain,0.0:GFC0156,100.0:GFC0220,-0.1289549389239132,1.03e-11,****
interaction_var:strain,0.0:GFC0156,0.5e-06:GFC0220,-0.0027080378775799774,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:GFC0220,-0.14678621669063457,1.95e-9,****
interaction_var:strain,0.0:GFC0156,0.0:SV01,0.0480715998118845,0.611,ns
interaction_var:strain,0.0:GFC0156,100.0:SV01,0.02851550331954053,1,ns
interaction_var:strain,0.0:GFC0156,0.5e-06:SV01,0.018067421365512842,1,ns
interaction_var:strain,0.0:GFC0156,100.5e-06:SV01,-0.013975701885043573,1,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0156,0.07864854536759619,0.0691,ns
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0156,-5.75377343595862e-4,1,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0157,0.09509388031148591,0.00276,**
interaction_var:strain,100.0:GFC0156,100.0:GFC0157,-0.09509658097438714,0.0815,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0157,-0.044440029378694346,0.993,ns
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0157,-0.08303317841997576,0.0321,*
interaction_var:strain,100.0:GFC0156,0.0:GFC0158,0.11445872968218013,2.42e-5,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0158,0.10011529324011734,8.79e-4,***
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0158,0.12061710133419798,4.58e-6,****
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0158,0.0668361888635968,0.356,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0159,0.08910638878941082,0.00988,**
interaction_var:strain,100.0:GFC0156,100.0:GFC0159,0.09707571765890921,0.00177,**
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0159,-0.045047279550008895,0.991,ns
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0159,0.04723938944634026,0.98,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0160,0.11804760985608384,9.25e-6,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0160,-0.010971748095815095,1,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0160,0.0015179644990259422,1,ns
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0160,-0.06209814709013681,0.555,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0161,0.11591381054340946,7.63e-7,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0161,-0.12926167814711098,3.95e-7,****
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0161,0.09106754033877754,0.00658,**
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0161,-0.1367266769032734,4.33e-8,****
interaction_var:strain,100.0:GFC0156,0.0:GFC0162,0.1401261564437217,1.54e-8,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0162,0.02055966720276628,1,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0162,0.16210966061521345,1.42e-11,****
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0162,0.023991531179102715,1,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0163,0.13803322508917418,2.92e-8,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0163,0.041298038536234954,0.999,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0163,0.14411629904819476,4.49e-9,****
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0163,0.07721426254064798,0.0874,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0164,0.09071494839218927,0.00709,**
interaction_var:strain,100.0:GFC0156,100.0:GFC0164,-0.059119320858415356,0.684,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0164,-8.079131299411901e-4,1,ns
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0164,-0.08567885597138866,0.0195,*
interaction_var:strain,100.0:GFC0156,0.0:GFC0165,0.14663281714958995,2.04e-9,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0165,0.1103652609008734,7.06e-5,****
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0165,0.10170359770948509,6.04e-4,***
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0165,0.061720147301863953,0.571,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0166,0.1174784081915353,1.08e-5,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0166,0.09957825575549814,9.97e-4,***
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0166,0.0711470104833698,0.212,ns
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0166,0.05324225096863239,0.887,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0167,0.10461620369120694,2.99e-4,***
interaction_var:strain,100.0:GFC0156,100.0:GFC0167,-0.0401895355823311,0.999,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0167,0.08791639683174815,0.0126,*
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0167,-0.04896906773811813,0.964,ns
interaction_var:strain,100.0:GFC0156,0.0:GFC0220,0.11344586942385035,5.45e-9,****
interaction_var:strain,100.0:GFC0156,100.0:GFC0220,-0.029206603172902856,1,ns
interaction_var:strain,100.0:GFC0156,0.5e-06:GFC0220,0.09704029787343035,0.00179,**
interaction_var:strain,100.0:GFC0156,100.5e-06:GFC0220,-0.04703788093962423,0.981,ns
interaction_var:strain,100.0:GFC0156,0.0:SV01,0.14781993556289483,5.34e-13,****
interaction_var:strain,100.0:GFC0156,100.0:SV01,0.12826383907055086,1.36e-11,****
interaction_var:strain,100.0:GFC0156,0.5e-06:SV01,0.11781575711652317,9.85e-6,****
interaction_var:strain,100.0:GFC0156,100.5e-06:SV01,0.08577263386596676,0.0192,*
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0156,-0.07922392271119205,0.0628,ns
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0157,0.016445334943889722,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0157,-0.17374512634198333,9.04e-9,****
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0157,-0.12308857474629054,2.3e-6,****
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0157,-0.16168172378757195,1.63e-11,****
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0158,0.03581018431458394,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0158,0.021466747872521147,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0158,0.04196855596660179,0.998,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0158,-0.011812356503999394,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0159,0.010457843421814633,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0159,0.01842717229131302,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0159,-0.12369582491760509,1.94e-6,****
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0159,-0.03140915592125593,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0160,0.03939906448848765,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0160,-0.08962029346341129,0.00889,**
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0160,-0.07713058086857025,0.0885,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0160,-0.140746692457733,1.27e-8,****
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0161,0.03726526517581327,0.999,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0161,-0.20791022351470717,4.17e-13,****
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0161,0.012418994971181346,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0161,-0.21537522227086958,2.82e-13,****
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0162,0.06147761107612551,0.582,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0162,-0.05808887816482991,0.726,ns
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0162,0.08346111524761726,0.0297,*
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0162,-0.054657014188493475,0.848,ns
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0163,0.05938467972157799,0.673,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0163,-0.037350506831361235,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0163,0.06546775368059857,0.41,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0163,-0.0014342828269482133,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0164,0.012066403024593081,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0164,-0.13776786622601156,3.16e-8,****
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0164,-0.07945645849753738,0.0604,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0164,-0.16432740133898485,7.06e-12,****
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0165,0.06798427178199376,0.313,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0165,0.03171671553327721,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0165,0.0230550523418889,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0165,-0.016928398065732236,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0166,0.038829862823939104,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0166,0.02092971038790195,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0166,-0.007501534884226391,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0166,-0.025406294398963802,1,ns
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0167,0.025967658323610754,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0167,-0.11883808094992729,7.46e-6,****
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0167,0.00926785146415196,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0167,-0.12761761310571432,6.35e-7,****
interaction_var:strain,0.5e-06:GFC0156,0.0:GFC0220,0.03479732405625416,0.995,ns
interaction_var:strain,0.5e-06:GFC0156,100.0:GFC0220,-0.10785514854049905,4.74e-8,****
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:GFC0220,0.018391752505834164,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:GFC0220,-0.12568642630722043,1.1e-6,****
interaction_var:strain,0.5e-06:GFC0156,0.0:SV01,0.06917139019529864,0.0137,*
interaction_var:strain,0.5e-06:GFC0156,100.0:SV01,0.04961529370295467,0.526,ns
interaction_var:strain,0.5e-06:GFC0156,0.5e-06:SV01,0.03916721174892698,1,ns
interaction_var:strain,0.5e-06:GFC0156,100.5e-06:SV01,0.007124088498370568,1,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0157,0.09566925765508177,0.00243,**
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0157,-0.09452120363079128,0.0879,ns
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0157,-0.043864652035098484,0.995,ns
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0157,-0.0824578010763799,0.0356,*
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0158,0.11503410702577599,2.08e-5,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0158,0.1006906705837132,7.68e-4,***
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0158,0.12119247867779384,3.9e-6,****
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0158,0.06741156620719266,0.334,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0159,0.08968176613300669,0.00878,**
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0159,0.09765109500250507,0.00155,**
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0159,-0.04447190220641303,0.993,ns
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0159,0.047814766789936125,0.975,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0160,0.1186229871996797,7.91e-6,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0160,-0.010396370752219233,1,ns
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0160,0.0020933418426218042,1,ns
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0160,-0.061522769746540945,0.58,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0161,0.11648918788700532,6.37e-7,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0161,-0.12868630080351512,4.66e-7,****
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0161,0.0916429176823734,0.00583,**
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0161,-0.13615129955967753,5.15e-8,****
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0162,0.14070153378731756,1.29e-8,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0162,0.02113504454636214,1,ns
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0162,0.16268503795880931,1.18e-11,****
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0162,0.024566908522698577,1,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0163,0.13860860243277004,2.45e-8,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0163,0.041873415879830816,0.998,ns
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0163,0.14469167639179062,3.76e-9,****
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0163,0.07778963988424384,0.0796,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0164,0.09129032573578513,0.00628,**
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0164,-0.058543943514819494,0.708,ns
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0164,-2.3253578634532812e-4,1,ns
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0164,-0.0851034786277928,0.0218,*
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0165,0.1472081944931858,1.71e-9,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0165,0.11094063824446926,6.09e-5,****
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0165,0.10227897505308095,5.27e-4,***
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0165,0.062295524645459815,0.546,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0166,0.11805378553513116,9.24e-6,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0166,0.100153633099094,8.72e-4,***
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0166,0.07172238782696566,0.197,ns
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0166,0.05381762831222825,0.872,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0167,0.1051915810348028,2.6e-4,***
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0167,-0.039614158238735236,0.999,ns
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0167,0.08849177417534401,0.0112,*
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0167,-0.048393690394522265,0.97,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:GFC0220,0.11402124676744621,4.34e-9,****
interaction_var:strain,100.5e-06:GFC0156,100.0:GFC0220,-0.028631225829306994,1,ns
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:GFC0220,0.09761567521702622,0.00157,**
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:GFC0220,-0.04646250359602837,0.985,ns
interaction_var:strain,100.5e-06:GFC0156,0.0:SV01,0.1483953129064907,5.39e-13,****
interaction_var:strain,100.5e-06:GFC0156,100.0:SV01,0.12883921641414672,1.08e-11,****
interaction_var:strain,100.5e-06:GFC0156,0.5e-06:SV01,0.11839113446011904,8.43e-6,****
interaction_var:strain,100.5e-06:GFC0156,100.5e-06:SV01,0.08634801120956262,0.0171,*
interaction_var:strain,0.0:GFC0157,100.0:GFC0157,-0.19019046128587305,1.29e-10,****
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0157,-0.13953390969018026,1.85e-8,****
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0157,-0.17812705873146167,5.8e-13,****
interaction_var:strain,0.0:GFC0157,0.0:GFC0158,0.019364849370694215,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0158,0.005021412928631425,1,ns
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0158,0.025523221022712067,1,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0158,-0.028257691447889116,1,ns
interaction_var:strain,0.0:GFC0157,0.0:GFC0159,-0.005987491522075089,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0159,0.0019818373474232986,1,ns
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0159,-0.1401411598614948,1.53e-8,****
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0159,-0.04785449086514565,0.975,ns
interaction_var:strain,0.0:GFC0157,0.0:GFC0160,0.02295372954459793,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0160,-0.10606562840730101,2.09e-4,***
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0160,-0.09357591581245997,0.00385,**
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0160,-0.15719202740162272,6.95e-11,****
interaction_var:strain,0.0:GFC0157,0.0:GFC0161,0.02081993023192355,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0161,-0.2243555584585969,9.64e-14,****
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0161,-0.004026339972708376,1,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0161,-0.2318205572147593,5.11e-15,****
interaction_var:strain,0.0:GFC0157,0.0:GFC0162,0.04503227613223579,0.992,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0162,-0.07453421310871963,0.132,ns
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0162,0.06701578030372754,0.349,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0162,-0.0711023491323832,0.213,ns
interaction_var:strain,0.0:GFC0157,0.0:GFC0163,0.042939344777688265,0.997,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0163,-0.05379584177525096,0.873,ns
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0163,0.049022418736708845,0.963,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0163,-0.017879617770837936,1,ns
interaction_var:strain,0.0:GFC0157,0.0:GFC0164,-0.004378931919296641,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0164,-0.15421320116990128,1.82e-10,****
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0164,-0.0959017934414271,0.00231,**
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0164,-0.18077273628287457,5.54e-13,****
interaction_var:strain,0.0:GFC0157,0.0:GFC0165,0.05153893683810404,0.925,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0165,0.015271380589387484,1,ns
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0165,0.006609717397999176,1,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0165,-0.03337373300962196,1,ns
interaction_var:strain,0.0:GFC0157,0.0:GFC0166,0.022384527880049382,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0166,0.0044843754440122285,1,ns
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0166,-0.023946869828116113,1,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0166,-0.041851629342853525,0.998,ns
interaction_var:strain,0.0:GFC0157,0.0:GFC0167,0.009522323379721032,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0167,-0.135283415893817,6.68e-8,****
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0167,-0.007177483479737762,1,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0167,-0.14406294804960404,4.57e-9,****
interaction_var:strain,0.0:GFC0157,0.0:GFC0220,0.018351989112364436,1,ns
interaction_var:strain,0.0:GFC0157,100.0:GFC0220,-0.12430048348438877,6.86e-11,****
interaction_var:strain,0.0:GFC0157,0.5e-06:GFC0220,0.0019464175619444413,1,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:GFC0220,-0.14213176125111016,8.32e-9,****
interaction_var:strain,0.0:GFC0157,0.0:SV01,0.052726055251408915,0.361,ns
interaction_var:strain,0.0:GFC0157,100.0:SV01,0.03316995875906495,0.998,ns
interaction_var:strain,0.0:GFC0157,0.5e-06:SV01,0.02272187680503726,1,ns
interaction_var:strain,0.0:GFC0157,100.5e-06:SV01,-0.009321246445519155,1,ns
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0157,0.050656551595692795,0.999,ns
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0157,0.012063402554411379,1,ns
interaction_var:strain,100.0:GFC0157,0.0:GFC0158,0.20955531065656727,1.21e-12,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0158,0.19521187421450448,3.41e-11,****
interaction_var:strain,100.0:GFC0157,0.5e-06:GFC0158,0.21571368230858512,6.32e-13,****
interaction_var:strain,100.0:GFC0157,100.5e-06:GFC0158,0.16193276983798394,1.66e-7,****
interaction_var:strain,100.0:GFC0157,0.0:GFC0159,0.18420296976379796,6.2e-10,****
interaction_var:strain,100.0:GFC0157,100.0:GFC0159,0.19217229863329635,7.62e-11,****
